"taxon","family","class","guild","limit","side","lat1","lat2","dLat","lon1","lon2","dLon","site1","site2","N_site","temp1","temp2","dTemp","total_log1","total_log2","pop_trend","presence","range","trophic_level","trophic_group","max_length","water_column","habitat","max_depth","therm_max","therm_mid","sgi","region","latitude","longitude","dSST"
"Trachichthys australis","Trachichthyidae","Actinopterygii","temperate","northern","west",-35.5094499999988,-32.2723999999999,3.23704999999895,138.214490000001,115.685940000001,-22.5285500000002,"GSV26","WA28",54,17.4711080711354,19.8142954856361,2.3431874145007,1,1,0,"rare",636,3.6,"Planktivore",18,"Demersal","rock",30,23.4864,18.301,2.6137722,"S",-35.50945,138.21449,-3.7580335253286
"Trachichthys australis","Trachichthyidae","Actinopterygii","temperate","southern","both",-38.3173000000006,-39.0556400000001,-0.738339999999511,144.717249999997,146.482969999999,1.76572000000252,"PPH-S1","WP-S22",54,15.8533378932969,15.6513132694938,-0.2020246238031,5.11087386417331,4.98898404656427,-0.121889817609037,"rare",636,3.6,"Planktivore",18,"Demersal","rock",30,23.4864,18.301,2.6137722,"S",-38.3173,144.71725,-0.221731926562686
"Trachinops caudimaculatus","Plesiopidae","Actinopterygii","temperate","northern","west",-37.9084599999999,-35.5194600000005,2.38899999999942,144.9807,138.177189999998,-6.80351000000155,"PPB50","GSV41",85,16.0652120383037,17.1795759233926,1.1143638850889,5.60517018598809,6.78074351579233,1.17557332980424,"common",269,4,"Benthic invertivore",15,"Demersal","rock",35,21.163,14.9875,12.3651301,"S",-37.90846,144.9807,0.4712859097127
"Trachinops caudimaculatus","Plesiopidae","Actinopterygii","temperate","southern","both",-43.2938299999991,-43.2938299999991,0,147.14182,147.14182,0,"NIN-S2","NIN-S2",85,13.8922699183924,14.554386881942,0.662116963549606,10.3051049484206,10.8361183621653,0.531013413744668,"common",269,4,"Benthic invertivore",15,"Demersal","rock",35,21.163,14.9875,12.3651301,"TAS",-43.29383,147.14182,-2.1632122286221
"Trachinops caudimaculatus","Plesiopidae","Actinopterygii","temperate","northern","east",-42.5239799999994,-42.5239799999994,0,147.969249999996,147.969249999996,0,"MIR-S12","MIR-S12",85,14.4669531843745,15.2462120797579,0.779258895383357,7.16961073249146,7.49223983502047,0.322629102529015,"common",269,4,"Benthic invertivore",15,"Demersal","rock",35,21.163,14.9875,12.3651301,"TAS",-42.52398,147.96925,0.436208333333298
"Trachinops noarlungae","Plesiopidae","Actinopterygii","temperate","northern","west",-31.9884999999996,-31.9997599999997,-0.0112600000001279,115.541139999995,115.46846,-0.0726799999950316,"RI21","RI20",53,20.7611331509348,21.9113990318846,1.15026588094986,6.97380961186926,7.57368016696065,0.599870555091385,"rare",950,4,"Benthic invertivore",15,"Demersal","rock",30,22.75,18.9125,11.2820634,"SW",-31.9885,115.54114,1.47965794887817
"Trachinops noarlungae","Plesiopidae","Actinopterygii","temperate","southern","west",-35.5204500000014,-35.5194600000005,0.000990000000861357,138.164430000003,138.177189999998,0.0127599999954668,"GSV4","GSV41",53,17.3487397400821,17.354646334594,0.00590659451196629,9.91891797990868,10.5174573570666,0.598539377157891,"rare",950,4,"Benthic invertivore",15,"Demersal","rock",30,22.75,18.9125,11.2820634,"S",-35.52045,138.16443,-3.7165138088909
"Trachinops taeniatus","Plesiopidae","Actinopterygii","temperate","southern","east",-35.8045300000005,-35.7713299999997,0.0332000000008321,150.233470000003,150.23296,-0.000510000003373534,"BMP-S17","BMP-S23",144,18.9310579115367,19.4405471956224,0.509489284085664,11.3709880515637,11.2697612803941,-0.101226771169616,"common",238,4,"Benthic invertivore",10,"Demersal","rock",25,25.219,20.403,37.3052544,"SE",-35.80453,150.23347,0.848588811289499
"Trachinops taeniatus","Plesiopidae","Actinopterygii","temperate","northern","east",-30.0176499999999,-30.0176499999999,0,153.269199999995,153.269199999995,0,"SI6","SI6",144,22.301506497948,22.542368639084,0.240862141135974,8.4265490723973,8.32514895795557,-0.101400114441729,"common",238,4,"Benthic invertivore",10,"Demersal","rock",25,25.219,20.403,37.3052544,"SE",-30.01765,153.2692,-1.07203568774503
"Trachurus novaezelandiae","Carangidae","Actinopterygii","temperate","northern","east",-32.5991700000007,-32.5991700000007,0,152.324040000004,152.324040000004,0,"PS1","PS1",140,20.7779993160055,21.3307865937072,0.552787277701746,9.34972083747249,8.89319886954461,-0.45652196792788,"common",987,3.2,"Higher carnivore",50,"pelagic non-site attached","water column",500,23.905,18.833,25.954032,"SE",-32.59917,152.32404,0.201356081459
"Trachurus novaezelandiae","Carangidae","Actinopterygii","temperate","southern","both",-37.5078400000001,-35.1211299999996,2.38671000000053,149.9761,150.764160000004,0.788060000004151,"CHMP-S5","JBMP-S16",140,17.4991244870041,20.1366484268126,2.63752393980847,12.3025994173666,11.8496477180126,-0.452951699354072,"common",987,3.2,"Higher carnivore",50,"pelagic non-site attached","water column",500,23.905,18.833,25.954032,"SE",-37.50784,149.9761,1.43731389130705
"Trachurus novaezelandiae","Carangidae","Actinopterygii","temperate","northern","west",-31.9902000000002,-31.9902000000002,0,115.504699999995,115.504699999995,0,"RI9","RI9",140,20.4765800273598,21.8766483729547,1.40006834559498,4.55534806148941,4.46573590279973,-0.0896121586896861,"common",987,3.2,"Higher carnivore",50,"pelagic non-site attached","water column",500,23.905,18.833,25.954032,"SW",-31.9902,115.5047,0.595918271998098
"Trachypoma macracanthus","Serranidae","Actinopterygii","temperate","northern","east",-29.0719300000001,-29.0719300000001,0,167.961389999999,167.961389999999,0,"NI1","NI1",58,21.3367031463748,22.5624433528168,1.22574020644205,2.38629436111989,2.79175946922805,0.405465108108164,"rare",818,3.5,"Higher carnivore",22,"benthic","coral",NA,24.92,21.436,12.5438166,"SE",-29.07193,167.96139,1.57442827743995
"Trachypoma macracanthus","Serranidae","Actinopterygii","temperate","southern","east",-31.7563599999996,-32.6888400000018,-0.932480000002204,159.236269999996,152.222179999999,-7.01408999999703,"LHI31","PS3",58,21.5203237574099,20.9934062927497,-0.526917464660237,5.34380542185368,5.65396035015752,0.310154928303839,"rare",818,3.5,"Higher carnivore",22,"benthic","coral",NA,24.92,21.436,12.5438166,"SE",-31.75636,159.23627,-2.8134643201543
"Triaenodon obesus","Carcharhinidae","Elasmobranchii","tropical","southern","east",-22.1977,-22.1758300000001,0.0218699999998968,155.294430000001,155.177960000001,-0.116470000000504,"CS41","CS45",129,25.1011901504788,25.7468262653899,0.645636114911099,4.46573590279973,4.46573590279973,0,"common",6687,4.2,"Higher carnivore",213,"pelagic non-site attached","coral",330,31.28105,26.986125,21.7097919,"N",-22.1977,155.29443,0.604035567715499
"Triaenodon obesus","Carcharhinidae","Elasmobranchii","tropical","southern","west",-17.5699100000001,-22.9287500000008,-5.35884000000071,118.97193,113.779370000003,-5.19255999999675,"NWS55","NMP-S2",129,27.8429548563611,24.5120109439125,-3.33094391244865,4.8286413964891,5.11087386417331,0.282232467684216,"common",6687,4.2,"Higher carnivore",213,"pelagic non-site attached","coral",330,31.28105,26.986125,21.7097919,"N",-17.56991,118.97193,0.209876880985
"Triaenodon obesus","Carcharhinidae","Elasmobranchii","tropical","northern","both",-9.97456000000019,-10.03484,-0.0602799999998016,144.693999999997,144.698929999999,0.00493000000236066,"CS209","CS194",129,27.1434336525308,27.4716415868673,0.328207934336501,2.38629436111989,2.6094379124341,0.22314355131421,"common",6687,4.2,"Higher carnivore",213,"pelagic non-site attached","coral",330,31.28105,26.986125,21.7097919,"N",-9.97456,144.694,0.815704278503702
"Trinorfolkia clarkei","Tripterygiidae","Actinopterygii","temperate","northern","east",-32.7116099999992,-32.6290000000004,0.0826099999988088,152.184830000003,152.315499999998,0.130669999995632,"PS18","PS53",242,20.6613543091655,21.3728317373461,0.711477428180601,3.56494935746154,3.39789527279837,-0.167054084663166,"common",774,3.3,"Benthic invertivore",8,"benthic","rock",30,23.318,17.3045,10.1995825,"SE",-32.71161,152.18483,0.503214774281851
"Trinorfolkia clarkei","Tripterygiidae","Actinopterygii","temperate","southern","both",-43.2839399999991,-43.1295399999999,0.154399999999129,147.166670000004,147.96037,0.79369999999588,"NIN-S1","TAS120",242,13.8445690834473,15.346554377565,1.50198529411767,7.0913098820777,6.8636311755981,-0.227678706479601,"common",774,3.3,"Benthic invertivore",8,"benthic","rock",30,23.318,17.3045,10.1995825,"TAS",-43.28394,147.16667,-2.219867080195
"Trinorfolkia clarkei","Tripterygiidae","Actinopterygii","temperate","northern","west",-31.9861800000014,-32.0243499999999,-0.0381699999985479,115.556999999997,115.451570000003,-0.105429999994016,"RI10","RI8",242,20.6134199726402,21.90172313184,1.28830315919975,3.30258509299405,2.94591014905531,-0.356674943938732,"common",774,3.3,"Benthic invertivore",8,"benthic","rock",30,23.318,17.3045,10.1995825,"SW",-31.98618,115.557,0.593539839877998
"Tripneustes gratilla","Toxopneustidae","Echinoidea","tropical","northern","both",-29.0585600000001,-21.0203600000003,8.03819999999981,167.95106,154.37269,-13.5783699999999,"NI2","CS72",95,21.3355266757866,25.6105471956224,4.2750205198358,4.91202300542815,3.30258509299405,-1.6094379124341,"common",3246,NA,"Herbivore",15,"benthic","coral",75,28.152,23.1375,NA,"SE",-29.05856,167.95106,1.57442827743995
"Tripneustes gratilla","Toxopneustidae","Echinoidea","tropical","southern","east",-31.7506700000006,-33.8393100000009,-2.08864000000028,159.236819999999,151.277739999997,-7.95908000000236,"LHI32","SYD34",95,21.3924829001368,20.6947514819882,-0.697731418148631,7.80461452006262,6.06890420222023,-1.73571031784239,"common",3246,NA,"Herbivore",15,"benthic","coral",75,28.152,23.1375,NA,"SE",-31.75067,159.23682,-2.8134643201543
"Tripneustes gratilla","Toxopneustidae","Echinoidea","tropical","southern","west",-30.3290799999997,-28.6994100000001,1.62966999999962,114.987720000001,113.77634,-1.21138000000089,"JMP-S5","WA163",95,21.3144186046512,23.4320856812962,2.117667076645,4.8286413964891,4.25809653802148,-0.570544858467613,"common",3246,NA,"Herbivore",15,"benthic","coral",75,28.152,23.1375,NA,"SW",-30.32908,114.98772,1.8533230555556
"Trygonoptera testacea","Urolophidae","Elasmobranchii","temperate","southern","both",-36.01152,-35.7713299999997,0.240190000000332,150.165169999996,150.23296,0.0677900000037823,"BMP-S24","BMP-S23",56,18.7774692202462,19.4405471956224,0.663077975376151,4.97029191355212,4.8286413964891,-0.141650517063027,"rare",437,3.8,"Benthic invertivore",47,"benthic","sand",135,24.56,19.7065,10.4281294,"SE",-36.01152,150.16517,0.441450068399451
"Trygonoptera testacea","Urolophidae","Elasmobranchii","temperate","northern","east",-32.6182999999998,-32.6182999999998,0,152.334330000003,152.334330000003,0,"PS2","PS2",56,20.7744733242134,21.3825034199726,0.608030095759201,2.09861228866811,1.69314718055995,-0.405465108108165,"rare",437,3.8,"Benthic invertivore",47,"benthic","sand",135,24.56,19.7065,10.4281294,"SE",-32.6183,152.33433,0.376666887900701
"Trygonorrhina fasciata","Rhinobatidae","Elasmobranchii","temperate","northern","east",-32.6888400000018,-30.1593199999993,2.52952000000248,152.222179999999,153.225700000004,1.00352000000478,"PS3","SI19",62,20.5773050615595,22.5444459644323,1.9671409028728,2.09861228866811,2.09861228866811,0,"rare",286,3.6,"Benthic invertivore",126,"benthic","sand",50,23.7222,18.3896,0.6155649,"SE",-32.68884,152.22218,0.182813875572634
"Trygonorrhina fasciata","Rhinobatidae","Elasmobranchii","temperate","southern","both",-38.2830200000002,-38.2830200000002,0,144.63434,144.63434,0,"PPH-S16","PPH-S16",62,15.9493980848153,16.3279069767442,0.378508891928899,5.02535169073515,5.12713438504509,0.101782694309942,"rare",286,3.6,"Benthic invertivore",126,"benthic","sand",50,23.7222,18.3896,0.6155649,"S",-38.28302,144.63434,-0.0631527535063015
"Trygonorrhina fasciata","Rhinobatidae","Elasmobranchii","temperate","northern","west",-38.1113815307617,-30.1567800000002,7.95460153076154,144.664886474609,114.966849999998,-29.6980364746114,"PPB16","JMP-S15",62,16.1024760601915,20.882243502052,4.7797674418605,-Inf,-Inf,NA,"rare",286,3.6,"Benthic invertivore",126,"benthic","sand",50,23.7222,18.3896,0.6155649,"S",-38.1113815307617,144.664886474609,0.1755380009419
"Turbo argyrostomus","Turbinidae","Gastropoda","tropical","southern","east",-21.0202800000002,-22.3748400000003,-1.35456000000015,154.369900000001,152.545099999999,-1.82480000000191,"CS71","GBR265",50,25.5278112175103,25.2198814409485,-0.307929776561835,3.39789527279837,3.30258509299405,-0.0953101798043248,"rare",3505,NA,"Herbivore",8,"benthic","coral",NA,31.117,26.78475,NA,"N",-21.02028,154.3699,0.0827359781120975
"Turbo argyrostomus","Turbinidae","Gastropoda","tropical","northern","both",-15.4843300000002,-11.9796100000001,3.5047200000001,147.10759,123.38074,-23.7268499999992,"CS174","NWS5",50,27.0213816689466,28.8591244870041,1.8377428180575,2.09861228866811,2.38629436111989,0.287682072451781,"rare",3505,NA,"Herbivore",8,"benthic","coral",NA,31.117,26.78475,NA,"N",-15.48433,147.10759,0.108125854993201
"Turbo argyrostomus","Turbinidae","Gastropoda","tropical","southern","west",-28.67135,-23.2131299999987,5.45822000000132,113.84345,113.762959999995,-0.0804900000055255,"WA52","NMP10",50,22.3975649794802,25.5262207104137,3.1286557309335,4.73766961828337,5.20469261939097,0.467023001107598,"rare",3505,NA,"Herbivore",8,"benthic","coral",NA,31.117,26.78475,NA,"SW",-28.67135,113.84345,-0.233876383963651
"Turbo cepoides","Turbinidae","Gastropoda","temperate","southern","east",-33.9537999999998,-35.0746899999988,-1.12088999999894,151.261330000001,150.773440000004,-0.487889999996611,"SYD21","JBMP-S12",53,20.0310943912449,21.1264733926129,1.09537900136795,6.31320597904179,5.55387689160054,-0.759329087441246,"rare",335,NA,"Herbivore",10,"benthic","rock",NA,24.92,21.0105,NA,"SE",-33.9538,151.26133,0.960430916552649
"Turbo cepoides","Turbinidae","Gastropoda","temperate","northern","east",-31.4974700000007,-29.9578700000001,1.5396000000006,159.067670000001,159.028140000001,-0.0395300000004113,"LHI18","EMR21",53,21.6469357045144,22.4720383036936,0.825102599179235,3.39789527279837,2.6094379124341,-0.78845736036427,"rare",335,NA,"Herbivore",10,"benthic","rock",NA,24.92,21.0105,NA,"SE",-31.49747,159.06767,-2.8968777943368
"Turbo militaris","Turbinidae","Gastropoda","tropical","southern","east",-33.5243600000001,-33.7824199999999,-0.258059999999773,151.415000000001,151.29447,-0.120530000000144,"SYD63","SYD53",34,20.4785225718194,20.274610123119,-0.2039124487004,2.94591014905531,6.21493575760899,3.26902560855367,"rare",170,NA,"Herbivore",NA,"benthic","coral",NA,NA,NA,NA,"SE",-33.52436,151.415,0.331627906976799
"Turbo militaris","Turbinidae","Gastropoda","tropical","northern","both",-30.0075099999997,-30.20228,-0.194770000000307,153.270279999998,153.265810000003,-0.00446999999496711,"SI21","SI7",34,22.2782489740082,22.6799726402189,0.4017236662107,-Inf,3.30258509299405,Inf,"rare",170,NA,"Herbivore",NA,"benthic","coral",NA,NA,NA,NA,"SE",-30.00751,153.27028,0.212074783401771
"Turbo torquatus","Turbinidae","Gastropoda","temperate","northern","east",-32.5991900000005,-32.7088299999996,-0.109639999999111,152.320609999998,152.227939999999,-0.0926699999997709,"PS5","PS30",207,20.7589329685363,21.2184199726402,0.459487004103948,4.29583686600433,4.58351893845611,0.287682072451781,"common",1321,NA,"Herbivore",9.8,"benthic","rock",20,23.311,19.083,NA,"SE",-32.59919,152.32061,0.199293803230201
"Turbo torquatus","Turbinidae","Gastropoda","temperate","northern","west",-30.1712499999996,-30.1964700000003,-0.0252200000006262,114.955499999998,114.988599999999,0.0331000000015678,"JMP-S7","JMP-S11",207,21.6491700866393,20.8862653898769,-0.762904696762408,3.56494935746154,3.89037175789616,0.325422400434628,"common",1321,NA,"Herbivore",9.8,"benthic","rock",20,23.311,19.083,NA,"SW",-30.17125,114.9555,-0.531190712666099
"Turbo torquatus","Turbinidae","Gastropoda","temperate","southern","both",-35.9091599999995,-35.8621400000003,0.0470199999992076,150.162530000001,150.187290000001,0.0247600000002421,"BMP30","BMP-S37",207,18.9121990424077,19.410341997264,0.498142954856348,7.64768837356333,7.93731408122368,0.289625707660353,"common",1321,NA,"Herbivore",9.8,"benthic","rock",20,23.311,19.083,NA,"SE",-35.90916,150.16253,0.0116552667578986
"Turbo undulatus","Turbinidae","Gastropoda","temperate","northern","west",-33.6893499999999,-34.2124299999997,-0.523079999999865,134.473760000001,137.48164,3.00787999999949,"EYR26","SSG45",137,17.3582900136799,17.7096260829913,0.351336069311436,4.36729582998647,4.46573590279973,0.0984400728132524,"common",616,NA,"Herbivore",5,"benthic","rock",10,22.161,15.9735,NA,"S",-33.68935,134.47376,-0.4054172366621
"Turbo undulatus","Turbinidae","Gastropoda","temperate","northern","east",-37.5071200000002,-35.0088500000001,2.49827000000004,149.978569999999,150.731059999999,0.752489999999369,"CHMP-S2","JBMP-S19",137,17.4984404924761,20.2473597811218,2.7489192886457,4.40119738166216,4.04452243772342,-0.356674943938733,"common",616,NA,"Herbivore",5,"benthic","rock",10,22.161,15.9735,NA,"SE",-37.50712,149.97857,1.49833008022115
"Turbo undulatus","Turbinidae","Gastropoda","temperate","southern","both",-43.2839399999991,-43.0590700000016,0.22486999999748,147.166670000004,147.332530000007,0.165860000002908,"NIN-S1","TI-S1",137,13.8828317373461,13.7861969904241,-0.0966347469219997,8.02464903045364,7.90274273715859,-0.121906293295043,"common",616,NA,"Herbivore",5,"benthic","rock",10,22.161,15.9735,NA,"TAS",-43.28394,147.16667,-2.219867080195
"Ucla xenogrammus","Tripterygiidae","Actinopterygii","tropical","southern","west",-17.5473199999998,-17.5803999999999,-0.0330800000001297,118.9668,118.936900000001,-0.0298999999992304,"NWS59","NWS54",72,27.8652530779754,28.0470314637483,0.181778385772901,4.43398720448515,5.52178857704904,1.08780137256389,"rare",1399,3.2,"Benthic invertivore",4.7,"benthic","coral",41,30.5942,28.205,6.999864,"N",-17.54732,118.9668,0.213023255813901
